route,page_type,title,service,category,region,primary_keyword,secondary_keywords,meta_title,meta_description,canonical,robots_index,robots_follow,word_count,heading_h1,heading_h2_count,image_count,images_without_alt,internal_link_count,outbound_link_count,cta_text,cta_destination,schema_type,sitemap_included,rendering_method,revalidate_time,duplicate_title_risk,duplicate_content_risk,thin_content_risk,source_file
/repair/과천-싱크대-상부장-처짐,seo_keyword,과천 싱크대 상부장 처짐,repair,,,과천 싱크대 상부장 처짐,,과천 싱크대 상부장 처짐,,https://www.restorystudio.co.kr/repair/과천-싱크대-상부장-처짐,true,true,0,과천 싱크대 상부장 처짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-싱크대-상부장-떨어짐,seo_keyword,과천 싱크대 상부장 떨어짐,repair,,,과천 싱크대 상부장 떨어짐,,과천 싱크대 상부장 떨어짐,,https://www.restorystudio.co.kr/repair/과천-싱크대-상부장-떨어짐,true,true,0,과천 싱크대 상부장 떨어짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-싱크대-상부장-들뜸,seo_keyword,과천 싱크대 상부장 들뜸,repair,,,과천 싱크대 상부장 들뜸,,과천 싱크대 상부장 들뜸,,https://www.restorystudio.co.kr/repair/과천-싱크대-상부장-들뜸,true,true,0,과천 싱크대 상부장 들뜸,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-싱크대-상부장-내려앉음,seo_keyword,과천 싱크대 상부장 내려앉음,repair,,,과천 싱크대 상부장 내려앉음,,과천 싱크대 상부장 내려앉음,,https://www.restorystudio.co.kr/repair/과천-싱크대-상부장-내려앉음,true,true,0,과천 싱크대 상부장 내려앉음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-싱크대-상부장-추락,seo_keyword,과천 싱크대 상부장 추락,repair,,,과천 싱크대 상부장 추락,,과천 싱크대 상부장 추락,,https://www.restorystudio.co.kr/repair/과천-싱크대-상부장-추락,true,true,0,과천 싱크대 상부장 추락,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-싱크대-상부장-수리,seo_keyword,과천 싱크대 상부장 수리,repair,,,과천 싱크대 상부장 수리,,과천 싱크대 상부장 수리,,https://www.restorystudio.co.kr/repair/과천-싱크대-상부장-수리,true,true,0,과천 싱크대 상부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-씽크대-상부장-처짐,seo_keyword,과천 씽크대 상부장 처짐,repair,,,과천 씽크대 상부장 처짐,,과천 씽크대 상부장 처짐,,https://www.restorystudio.co.kr/repair/과천-씽크대-상부장-처짐,true,true,0,과천 씽크대 상부장 처짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-씽크대-상부장-떨어짐,seo_keyword,과천 씽크대 상부장 떨어짐,repair,,,과천 씽크대 상부장 떨어짐,,과천 씽크대 상부장 떨어짐,,https://www.restorystudio.co.kr/repair/과천-씽크대-상부장-떨어짐,true,true,0,과천 씽크대 상부장 떨어짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-씽크대-상부장-들뜸,seo_keyword,과천 씽크대 상부장 들뜸,repair,,,과천 씽크대 상부장 들뜸,,과천 씽크대 상부장 들뜸,,https://www.restorystudio.co.kr/repair/과천-씽크대-상부장-들뜸,true,true,0,과천 씽크대 상부장 들뜸,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-씽크대-상부장-내려앉음,seo_keyword,과천 씽크대 상부장 내려앉음,repair,,,과천 씽크대 상부장 내려앉음,,과천 씽크대 상부장 내려앉음,,https://www.restorystudio.co.kr/repair/과천-씽크대-상부장-내려앉음,true,true,0,과천 씽크대 상부장 내려앉음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-씽크대-상부장-추락,seo_keyword,과천 씽크대 상부장 추락,repair,,,과천 씽크대 상부장 추락,,과천 씽크대 상부장 추락,,https://www.restorystudio.co.kr/repair/과천-씽크대-상부장-추락,true,true,0,과천 씽크대 상부장 추락,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/과천-씽크대-상부장-수리,seo_keyword,과천 씽크대 상부장 수리,repair,,,과천 씽크대 상부장 수리,,과천 씽크대 상부장 수리,,https://www.restorystudio.co.kr/repair/과천-씽크대-상부장-수리,true,true,0,과천 씽크대 상부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/인천-상부장-처짐,seo_keyword,인천 상부장 처짐,repair,,,인천 상부장 처짐,,인천 상부장 처짐,,https://www.restorystudio.co.kr/repair/인천-상부장-처짐,true,true,0,인천 상부장 처짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/사당-상부장-처짐,seo_keyword,사당 상부장 처짐,repair,,,사당 상부장 처짐,,사당 상부장 처짐,,https://www.restorystudio.co.kr/repair/사당-상부장-처짐,true,true,0,사당 상부장 처짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/사당-상부장-수리,seo_keyword,사당 상부장 수리,repair,,,사당 상부장 수리,,사당 상부장 수리,,https://www.restorystudio.co.kr/repair/사당-상부장-수리,true,true,0,사당 상부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/관악-상부장-처짐,seo_keyword,관악 상부장 처짐,repair,,,관악 상부장 처짐,,관악 상부장 처짐,,https://www.restorystudio.co.kr/repair/관악-상부장-처짐,true,true,0,관악 상부장 처짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/관악-상부장-수리,seo_keyword,관악 상부장 수리,repair,,,관악 상부장 수리,,관악 상부장 수리,,https://www.restorystudio.co.kr/repair/관악-상부장-수리,true,true,0,관악 상부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/신림-상부장-처짐,seo_keyword,신림 상부장 처짐,repair,,,신림 상부장 처짐,,신림 상부장 처짐,,https://www.restorystudio.co.kr/repair/신림-상부장-처짐,true,true,0,신림 상부장 처짐,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/신림-상부장-수리,seo_keyword,신림 상부장 수리,repair,,,신림 상부장 수리,,신림 상부장 수리,,https://www.restorystudio.co.kr/repair/신림-상부장-수리,true,true,0,신림 상부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-수리,seo_keyword,싱크대 하부장 수리,repair,,,싱크대 하부장 수리,,싱크대 하부장 수리,,https://www.restorystudio.co.kr/repair/싱크대-하부장-수리,true,true,0,싱크대 하부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-교체,seo_keyword,싱크대 하부장 교체,repair,,,싱크대 하부장 교체,,싱크대 하부장 교체,,https://www.restorystudio.co.kr/repair/싱크대-하부장-교체,true,true,0,싱크대 하부장 교체,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-수리,seo_keyword,씽크대 하부장 수리,repair,,,씽크대 하부장 수리,,씽크대 하부장 수리,,https://www.restorystudio.co.kr/repair/씽크대-하부장-수리,true,true,0,씽크대 하부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-교체,seo_keyword,씽크대 하부장 교체,repair,,,씽크대 하부장 교체,,씽크대 하부장 교체,,https://www.restorystudio.co.kr/repair/씽크대-하부장-교체,true,true,0,씽크대 하부장 교체,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-수리,seo_keyword,하부장 수리,repair,,,하부장 수리,,하부장 수리,,https://www.restorystudio.co.kr/repair/하부장-수리,true,true,0,하부장 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-교체,seo_keyword,하부장 교체,repair,,,하부장 교체,,하부장 교체,,https://www.restorystudio.co.kr/repair/하부장-교체,true,true,0,하부장 교체,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-물먹음,seo_keyword,싱크대 하부장 물먹음,repair,,,싱크대 하부장 물먹음,,싱크대 하부장 물먹음,,https://www.restorystudio.co.kr/repair/싱크대-하부장-물먹음,true,true,0,싱크대 하부장 물먹음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-물먹음-수리,seo_keyword,싱크대 하부장 물먹음 수리,repair,,,싱크대 하부장 물먹음 수리,,싱크대 하부장 물먹음 수리,,https://www.restorystudio.co.kr/repair/싱크대-하부장-물먹음-수리,true,true,0,싱크대 하부장 물먹음 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-물먹음,seo_keyword,씽크대 하부장 물먹음,repair,,,씽크대 하부장 물먹음,,씽크대 하부장 물먹음,,https://www.restorystudio.co.kr/repair/씽크대-하부장-물먹음,true,true,0,씽크대 하부장 물먹음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-물먹음-수리,seo_keyword,씽크대 하부장 물먹음 수리,repair,,,씽크대 하부장 물먹음 수리,,씽크대 하부장 물먹음 수리,,https://www.restorystudio.co.kr/repair/씽크대-하부장-물먹음-수리,true,true,0,씽크대 하부장 물먹음 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-물먹음,seo_keyword,하부장 물먹음,repair,,,하부장 물먹음,,하부장 물먹음,,https://www.restorystudio.co.kr/repair/하부장-물먹음,true,true,0,하부장 물먹음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-물먹음-수리,seo_keyword,하부장 물먹음 수리,repair,,,하부장 물먹음 수리,,하부장 물먹음 수리,,https://www.restorystudio.co.kr/repair/하부장-물먹음-수리,true,true,0,하부장 물먹음 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-물먹은-하부장,seo_keyword,싱크대 물먹은 하부장,repair,,,싱크대 물먹은 하부장,,싱크대 물먹은 하부장,,https://www.restorystudio.co.kr/repair/싱크대-물먹은-하부장,true,true,0,싱크대 물먹은 하부장,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-물먹은-하부장,seo_keyword,씽크대 물먹은 하부장,repair,,,씽크대 물먹은 하부장,,씽크대 물먹은 하부장,,https://www.restorystudio.co.kr/repair/씽크대-물먹은-하부장,true,true,0,씽크대 물먹은 하부장,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/주방-하부장-물먹음,seo_keyword,주방 하부장 물먹음,repair,,,주방 하부장 물먹음,,주방 하부장 물먹음,,https://www.restorystudio.co.kr/repair/주방-하부장-물먹음,true,true,0,주방 하부장 물먹음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-썩음,seo_keyword,싱크대 하부장 썩음,repair,,,싱크대 하부장 썩음,,싱크대 하부장 썩음,,https://www.restorystudio.co.kr/repair/싱크대-하부장-썩음,true,true,0,싱크대 하부장 썩음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-썩음-수리,seo_keyword,싱크대 하부장 썩음 수리,repair,,,싱크대 하부장 썩음 수리,,싱크대 하부장 썩음 수리,,https://www.restorystudio.co.kr/repair/싱크대-하부장-썩음-수리,true,true,0,싱크대 하부장 썩음 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-썩음,seo_keyword,씽크대 하부장 썩음,repair,,,씽크대 하부장 썩음,,씽크대 하부장 썩음,,https://www.restorystudio.co.kr/repair/씽크대-하부장-썩음,true,true,0,씽크대 하부장 썩음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-썩음-수리,seo_keyword,씽크대 하부장 썩음 수리,repair,,,씽크대 하부장 썩음 수리,,씽크대 하부장 썩음 수리,,https://www.restorystudio.co.kr/repair/씽크대-하부장-썩음-수리,true,true,0,씽크대 하부장 썩음 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-썩음,seo_keyword,하부장 썩음,repair,,,하부장 썩음,,하부장 썩음,,https://www.restorystudio.co.kr/repair/하부장-썩음,true,true,0,하부장 썩음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-썩음-수리,seo_keyword,하부장 썩음 수리,repair,,,하부장 썩음 수리,,하부장 썩음 수리,,https://www.restorystudio.co.kr/repair/하부장-썩음-수리,true,true,0,하부장 썩음 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-부패,seo_keyword,싱크대 하부장 부패,repair,,,싱크대 하부장 부패,,싱크대 하부장 부패,,https://www.restorystudio.co.kr/repair/싱크대-하부장-부패,true,true,0,싱크대 하부장 부패,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-목재-썩음,seo_keyword,싱크대 하부장 목재 썩음,repair,,,싱크대 하부장 목재 썩음,,싱크대 하부장 목재 썩음,,https://www.restorystudio.co.kr/repair/싱크대-하부장-목재-썩음,true,true,0,싱크대 하부장 목재 썩음,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-부식,seo_keyword,싱크대 하부장 부식,repair,,,싱크대 하부장 부식,,싱크대 하부장 부식,,https://www.restorystudio.co.kr/repair/싱크대-하부장-부식,true,true,0,싱크대 하부장 부식,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-부식-수리,seo_keyword,싱크대 하부장 부식 수리,repair,,,싱크대 하부장 부식 수리,,싱크대 하부장 부식 수리,,https://www.restorystudio.co.kr/repair/싱크대-하부장-부식-수리,true,true,0,싱크대 하부장 부식 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-부식,seo_keyword,씽크대 하부장 부식,repair,,,씽크대 하부장 부식,,씽크대 하부장 부식,,https://www.restorystudio.co.kr/repair/씽크대-하부장-부식,true,true,0,씽크대 하부장 부식,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-부식-수리,seo_keyword,씽크대 하부장 부식 수리,repair,,,씽크대 하부장 부식 수리,,씽크대 하부장 부식 수리,,https://www.restorystudio.co.kr/repair/씽크대-하부장-부식-수리,true,true,0,씽크대 하부장 부식 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-부식,seo_keyword,하부장 부식,repair,,,하부장 부식,,하부장 부식,,https://www.restorystudio.co.kr/repair/하부장-부식,true,true,0,하부장 부식,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-부식-수리,seo_keyword,하부장 부식 수리,repair,,,하부장 부식 수리,,하부장 부식 수리,,https://www.restorystudio.co.kr/repair/하부장-부식-수리,true,true,0,하부장 부식 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-파손,seo_keyword,싱크대 하부장 파손,repair,,,싱크대 하부장 파손,,싱크대 하부장 파손,,https://www.restorystudio.co.kr/repair/싱크대-하부장-파손,true,true,0,싱크대 하부장 파손,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/싱크대-하부장-파손-수리,seo_keyword,싱크대 하부장 파손 수리,repair,,,싱크대 하부장 파손 수리,,싱크대 하부장 파손 수리,,https://www.restorystudio.co.kr/repair/싱크대-하부장-파손-수리,true,true,0,싱크대 하부장 파손 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-파손,seo_keyword,씽크대 하부장 파손,repair,,,씽크대 하부장 파손,,씽크대 하부장 파손,,https://www.restorystudio.co.kr/repair/씽크대-하부장-파손,true,true,0,씽크대 하부장 파손,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/씽크대-하부장-파손-수리,seo_keyword,씽크대 하부장 파손 수리,repair,,,씽크대 하부장 파손 수리,,씽크대 하부장 파손 수리,,https://www.restorystudio.co.kr/repair/씽크대-하부장-파손-수리,true,true,0,씽크대 하부장 파손 수리,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
/repair/하부장-파손,seo_keyword,하부장 파손,repair,,,하부장 파손,,하부장 파손,,https://www.restorystudio.co.kr/repair/하부장-파손,true,true,0,하부장 파손,0,0,0,0,0,사진 보내주시면 먼저 상태를 확인해드리겠습니다.,카카오톡 채널 또는 전화 연결(구성 파일 확인 필요),,true,SSG generateStaticParams,,확인 필요,확인 필요,높음/확인 필요,"lib/keyword-slugs.ts, app/[category]/[slug]/page.tsx"
